id,count,hundredBlock,latitude,longitude,neighbourhood
395,3,14XX W 41ST AVE,49.2343013,-123.1382591,Shaughnessy
396,1,14XX W 54TH AVE,49.2214731,-123.1388287,Oakridge
397,6,14XX W 5TH AVE,49.2666177,-123.1373261,Fairview
398,2,14XX W 6TH AVE,49.266048,-123.1373219,Fairview
399,1,14XX W 70TH AVE,49.208588,-123.139176,Marpole
400,5,14XX W 7TH AVE,49.2651959,-123.1372863,Fairview
401,2,14XX W 8TH AVE,49.2642912,-123.1373002,Fairview
402,1,14XX W BROADWAY AVE,49.2633226,-123.1372406,Fairview
403,4,14XX W GEORGIA ST,49.2892771,-123.1293831,West End
404,1,14XX W HASTINGS ST,49.290172,-123.1277791,Central Business District
405,3,14XX WILLIAM ST,49.2737777,-123.0742427,Grandview-Woodland
406,2,14XX WOODLAND DR,49.2716798,-123.0731755,Grandview-Woodland
407,1,15XX ANDERSON ST,49.270261,-123.1363751,Fairview
408,4,15XX BARCLAY ST,49.2875111,-123.134313,West End
409,4,15XX BEACH AVE,49.2827718,-123.1413037,West End
410,1,15XX BOUNDARY RD,49.2705217,-123.0230824,Hastings-Sunrise
411,3,15XX CHARLES ST,49.2728592,-123.0724421,Grandview-Woodland
412,3,15XX COAL HARBOUR QUAY,49.2914188,-123.1281771,Central Business District
413,1,15XX COMMERCIAL DR,49.270779,-123.0694056,Grandview-Woodland
414,4,15XX COMOX ST,49.2862702,-123.136337,West End
415,1,15XX DAVIE ST,49.2847613,-123.1384837,West End
416,2,15XX DISCOVERY ST,49.2725672,-123.2022368,West Point Grey
417,4,15XX DURANLEAU ST,49.2715752,-123.1359669,Fairview
418,1,15XX E 12TH AVE,49.2593062,-123.0724634,Kensington-Cedar Cottage
419,1,15XX E 13TH AVE,49.2584743,-123.0725211,Kensington-Cedar Cottage
420,1,15XX E 14TH AVE,49.257787,-123.0736948,Kensington-Cedar Cottage
421,4,15XX E 1ST AVE,49.2695181,-123.0723296,Grandview-Woodland
422,1,15XX E 21ST AVE,49.251632,-123.0725954,Kensington-Cedar Cottage
423,2,15XX E 22ND AVE,49.2501553,-123.0722354,Kensington-Cedar Cottage
424,2,15XX E 2ND AVE,49.2685232,-123.0723654,Grandview-Woodland
425,1,15XX E 35TH AVE,49.2382866,-123.0732752,Kensington-Cedar Cottage
426,2,15XX E 3RD AVE,49.2676245,-123.0723683,Grandview-Woodland
427,3,15XX E 4TH AVE,49.2667033,-123.0723348,Grandview-Woodland
428,3,15XX E 5TH AVE,49.2657996,-123.0723555,Grandview-Woodland
429,2,15XX E 6TH AVE,49.2648582,-123.0715802,Grandview-Woodland
430,5,15XX E BROADWAY AVE,49.2621193,-123.072583,Kensington-Cedar Cottage
431,1,15XX E HASTINGS ST,49.2810695,-123.0734324,Grandview-Woodland
432,2,15XX FRANCES ST,49.279428,-123.073432,Grandview-Woodland
433,3,15XX GRANT ST,49.2713058,-123.0722517,Grandview-Woodland
434,1,15XX GRAVELEY ST,49.2703615,-123.0722186,Grandview-Woodland
435,3,15XX HARO ST,49.2882962,-123.1331773,West End
436,3,15XX HARWOOD ST,49.2833941,-123.140615,West End
437,4,15XX HOMER MEWS,49.2711145,-123.1269648,Central Business District
438,7,15XX HOWE ST,49.2741703,-123.1321101,Central Business District
439,1,15XX ISLAND PARK WALK,49.2711419,-123.1395058,Fairview
440,14,15XX JOHNSTON ST,49.2711629,-123.1342636,Fairview
441,1,15XX KAMLOOPS ST,49.2706593,-123.0544052,Hastings-Sunrise
442,1,15XX KINGSWAY AVE,49.2481909,-123.0721387,Kensington-Cedar Cottage
443,1,15XX KITCHENER ST,49.2719191,-123.0722945,Grandview-Woodland
444,21,15XX MAIN ST,49.2718891,-123.1000202,Mount Pleasant
445,3,15XX MARINER WALK,49.2708901,-123.1402541,Fairview
446,2,15XX NELSON ST,49.2870045,-123.1353822,West End
447,15,15XX OLD BRIDGE ST,49.2706812,-123.135065,Fairview
448,5,15XX PENDRELL ST,49.2856894,-123.1377246,West End
449,7,15XX POWELL ST,49.2833361,-123.0734701,Grandview-Woodland
450,1,15XX QUEBEC ST,49.2721522,-123.1017292,Mount Pleasant
451,4,15XX ROBSON ST,49.2890146,-123.1320439,West End
452,1,15XX STANLEY PARK DR,49.2980291,-123.1247966,Stanley Park
453,1,15XX SW MARINE DR,49.208219,-123.1425679,Marpole
454,2,15XX VENABLES ST,49.2765513,-123.072182,Grandview-Woodland
455,2,15XX VICTORIA DR,49.2705954,-123.0654482,Grandview-Woodland
456,1,15XX VINE ST,49.2719629,-123.1569544,Kitsilano
457,1,15XX W 10TH AVE,49.2624372,-123.140017,Fairview
458,5,15XX W 11TH AVE,49.2615234,-123.1400266,Fairview
459,2,15XX W 12TH AVE,49.2607665,-123.1398964,Fairview
460,2,15XX W 13TH AVE,49.2596514,-123.1400168,Fairview
461,5,15XX W 14TH AVE,49.2586785,-123.1399795,Fairview
462,1,15XX W 16TH AVE,49.2568692,-123.1401397,Fairview
463,4,15XX W 1ST AVE,49.2711222,-123.1406304,Fairview
464,11,15XX W 2ND AVE,49.2695593,-123.1402405,Fairview
465,4,15XX W 3RD AVE,49.268835,-123.1404203,Fairview
466,3,15XX W 57TH AVE,49.2191454,-123.1420638,Kerrisdale
467,1,15XX W 59TH AVE,49.2173984,-123.1421363,Marpole
468,1,15XX W 60TH AVE,49.216565,-123.1421248,Marpole
469,1,15XX W 61ST AVE,49.215145,-123.1239705,Marpole
470,2,15XX W 63RD AVE,49.2137961,-123.1421427,Marpole
471,1,15XX W 64TH AVE,49.2129675,-123.1421294,Marpole
472,4,15XX W 65TH AVE,49.2120653,-123.1421795,Marpole
473,1,15XX W 6TH AVE,49.2660411,-123.1398147,Fairview
474,2,15XX W 71ST AVE,49.206857,-123.1419313,Marpole
475,2,15XX W 7TH AVE,49.2652396,-123.1397501,Fairview
476,3,15XX W 8TH AVE,49.2643962,-123.1399156,Fairview
477,6,15XX W BROADWAY AVE,49.2634672,-123.1400913,Fairview
478,6,15XX W GEORGIA ST,49.281918,-123.118051,West End
479,3,15XX W HASTINGS ST,49.2908012,-123.1293693,Central Business District
480,2,15XX W PENDER ST,49.2898219,-123.128813,Central Business District
481,1,15XX WILLIAM ST,49.273754,-123.0722311,Grandview-Woodland
482,4,15XX YEW ST,49.2718368,-123.1547763,Kitsilano
483,3,16XX ADANAC ST,49.2773773,-123.0715342,Grandview-Woodland
484,4,16XX ALBERNI ST,49.2905031,-123.1324963,West End
485,2,16XX ARBUTUS ST,49.2712179,-123.1526609,Kitsilano
486,1,16XX BALSAM ST,49.2713167,-123.1597803,Kitsilano
487,4,16XX BARCLAY ST,49.2883049,-123.1355208,West End
488,5,16XX BAYSHORE DR,49.2918434,-123.1306153,Central Business District
489,13,16XX BEACH AVE,49.283997,-123.1424918,West End
490,4,16XX BURNABY ST,49.2849236,-123.1408234,West End
491,2,16XX CHARLES ST,49.2730703,-123.0702835,Grandview-Woodland
492,2,16XX CHESTNUT ST,49.2713449,-123.1463554,Kitsilano
493,3,16XX COLUMBIA ST,49.2708016,-123.1094066,Mount Pleasant
494,5,16XX COMMERCIAL DR,49.2699534,-123.0693657,Grandview-Woodland
495,3,16XX COMOX ST,49.286583,-123.1368743,West End
496,2,16XX CYPRESS ST,49.2711335,-123.1478429,Kitsilano
497,4,16XX DAVIE ST,49.2854962,-123.1393442,West End
498,1,16XX DISCOVERY ST,49.2720764,-123.2026601,West Point Grey
499,21,16XX DURANLEAU ST,49.271873,-123.1363276,Fairview
500,6,16XX E 10TH AVE,49.2611847,-123.0706332,Kensington-Cedar Cottage
501,5,16XX E 13TH AVE,49.2585267,-123.0707307,Kensington-Cedar Cottage
502,4,16XX E 1ST AVE,49.2693774,-123.0702759,Grandview-Woodland
503,2,16XX E 22ND AVE,49.2501111,-123.0704755,Kensington-Cedar Cottage
504,4,16XX E 35TH AVE,49.2382694,-123.0721716,Kensington-Cedar Cottage
505,1,16XX E 36TH AVE,49.2374371,-123.072192,Kensington-Cedar Cottage
506,2,16XX E 3RD AVE,49.2676376,-123.0705027,Grandview-Woodland
507,2,16XX E 4TH AVE,49.2666192,-123.070491,Grandview-Woodland
508,1,16XX E 5TH AVE,49.2657217,-123.0710766,Grandview-Woodland
509,1,16XX E 6TH AVE,49.264839,-123.0707615,Grandview-Woodland
510,2,16XX E 8TH AVE,49.2630411,-123.0707141,Grandview-Woodland
511,7,16XX E BROADWAY AVE,49.2621238,-123.0705943,Kensington-Cedar Cottage
512,5,16XX E GEORGIA ST,49.2783296,-123.0714408,Grandview-Woodland
513,1,16XX E HASTINGS ST,49.2811847,-123.0716382,Grandview-Woodland
514,5,16XX E PENDER ST,49.2801009,-123.0714383,Grandview-Woodland
515,2,16XX FRANCES ST,49.2792464,-123.0717027,Grandview-Woodland
516,1,16XX FRANKLIN ST,49.2820578,-123.0714186,Grandview-Woodland
517,1,16XX GRANT ST,49.2712431,-123.0702085,Grandview-Woodland
518,3,16XX GRANVILLE ST,49.2733931,-123.1324896,Central Business District
519,3,16XX GRAVELEY ST,49.270331,-123.070387,Grandview-Woodland
520,9,16XX HARO ST,49.289172,-123.1346186,West End
521,4,16XX HARWOOD ST,49.284616,-123.142513,West End
522,5,16XX HORNBY ST,49.2748909,-123.1335211,Central Business District
523,2,16XX HOWE ST,49.2742379,-123.1325595,Central Business District
524,115,16XX JOHNSTON ST,49.2719832,-123.1353222,Fairview
525,1,16XX KAMLOOPS ST,49.270014,-123.0543778,Hastings-Sunrise
526,1,16XX KINGSWAY AVE,49.2511127,-122.7605197,Kensington-Cedar Cottage
527,16,16XX MAIN ST,49.2710048,-123.1001895,Mount Pleasant
528,18,16XX MANITOBA ST,49.2711957,-123.106333,Mount Pleasant
529,17,16XX NAPIER ST,49.274744,-123.0694544,Grandview-Woodland
530,7,16XX NELSON ST,49.2876277,-123.13637,West End
531,8,16XX ONTARIO ST,49.2702648,-123.1046202,Mount Pleasant
532,4,16XX PENDRELL ST,49.2868749,-123.1391854,West End
533,18,16XX QUEBEC ST,49.270961,-123.1021513,Mount Pleasant
534,3,16XX ROBSON ST,49.2898369,-123.1332657,West End
535,12,16XX SALT ST,49.2709788,-123.1060899,Mount Pleasant
536,1,16XX SEMLIN DR,49.2697511,-123.0635097,Grandview-Woodland
537,2,16XX STATION ST,49.2706269,-123.0980707,Strathcona
538,1,16XX SW MARINE DR,49.2083878,-123.1456659,Marpole
539,1,16XX VENABLES ST,49.2765087,-123.0702061,Grandview-Woodland
540,2,16XX VICTORIA DR,49.2698191,-123.0654679,Grandview-Woodland
541,1,16XX VINE ST,49.27113,-123.1573847,Kitsilano
542,1,16XX W 10TH AVE,49.2624749,-123.1422564,Fairview
543,4,16XX W 12TH AVE,49.2608378,-123.1423735,Fairview
544,2,16XX W 13TH AVE,49.259734,-123.1425095,Fairview
545,1,16XX W 14TH AVE,49.2589889,-123.1428499,Fairview
546,1,16XX W 1ST AVE,49.2704539,-123.1420891,Fairview
547,2,16XX W 2ND AVE,49.2695198,-123.1419542,Fairview
548,2,16XX W 3RD AVE,49.2686835,-123.1421292,Fairview
549,3,16XX W 4TH AVE,49.2677238,-123.141934,Fairview
550,3,16XX W 5TH AVE,49.2668644,-123.1420511,Fairview
551,2,16XX W 6TH AVE,49.266051,-123.1421987,Fairview
552,3,16XX W 7TH AVE,49.2651777,-123.1420894,Fairview
553,3,16XX W 8TH AVE,49.2643058,-123.1422946,Fairview
554,4,16XX W BROADWAY AVE,49.2634514,-123.1421371,Fairview
555,1,16XX W KING EDWARD AVE,49.2491991,-123.1450961,Shaughnessy
556,3,16XX WHYTE AVE,49.2754057,-123.1431082,Kitsilano
557,4,16XX WOODLAND DR,49.2697272,-123.0731976,Grandview-Woodland
558,2,16XX YEW ST,49.2712628,-123.1550203,Kitsilano
559,4,17XX ALBERNI ST,49.2916075,-123.1337764,West End
560,1,17XX ARBUTUS ST,49.2704003,-123.1527008,Kitsilano
561,6,17XX BARCLAY ST,49.289452,-123.1370853,West End
562,2,17XX BAYSHORE DR,49.2925216,-123.1324383,Central Business District
563,1,17XX BAYSWATER ST,49.2699538,-123.1706355,Kitsilano
564,56,17XX BEACH AVE,49.2862193,-123.1438279,West End
565,3,17XX CHARLES ST,49.2728441,-123.0683297,Grandview-Woodland
566,14,17XX COLUMBIA ST,49.2697198,-123.1092481,Mount Pleasant
567,1,17XX COMMERCIAL DR,49.2688628,-123.0694294,Grandview-Woodland
568,10,17XX COMOX ST,49.2881602,-123.1389774,West End
569,1,17XX COOK ST,49.269658,-123.1104559,Mount Pleasant
570,2,17XX COTTON DR,49.2689026,-123.0712775,Grandview-Woodland
571,1,17XX COTTRELL ST,49.269098,-123.0841931,Strathcona
572,1,17XX CYPRESS ST,49.2702406,-123.1478894,Kitsilano
573,11,17XX DAVIE ST,49.2866134,-123.1410694,West End
574,1,17XX E 10TH AVE,49.2612004,-123.0685703,Kensington-Cedar Cottage
575,1,17XX E 11TH AVE,49.2602583,-123.0686549,Kensington-Cedar Cottage
576,3,17XX E 14TH AVE,49.2574889,-123.0686598,Kensington-Cedar Cottage
577,1,17XX E 15TH AVE,49.256614,-123.068681,Kensington-Cedar Cottage
578,2,17XX E 1ST AVE,49.2693344,-123.0684762,Grandview-Woodland
579,3,17XX E 22ND AVE,49.2496796,-123.0687764,Kensington-Cedar Cottage
580,1,17XX E 2ND AVE,49.2685303,-123.0685036,Grandview-Woodland
581,2,17XX E 33RD AVE,49.239962,-123.0698864,Kensington-Cedar Cottage
582,1,17XX E 34TH AVE,49.2392149,-123.0699137,Kensington-Cedar Cottage
583,1,17XX E 35TH AVE,49.2383321,-123.0699808,Kensington-Cedar Cottage
584,3,17XX E 4TH AVE,49.266914,-123.0684776,Grandview-Woodland
585,4,17XX E 55TH AVE,49.2197384,-123.0704335,Victoria-Fraserview
586,1,17XX E 5TH AVE,49.2655815,-123.0684434,Grandview-Woodland
587,2,17XX E 6TH AVE,49.2648632,-123.0683059,Grandview-Woodland
588,18,17XX E BROADWAY AVE,49.2619833,-123.0689922,Kensington-Cedar Cottage
589,5,17XX E GEORGIA ST,49.2781903,-123.069315,Grandview-Woodland
590,1,17XX E PENDER ST,49.2800353,-123.0691158,Grandview-Woodland
591,3,17XX FRANCES ST,49.2791495,-123.0692729,Grandview-Woodland
592,4,17XX GRANT ST,49.2710208,-123.0684882,Grandview-Woodland
593,1,17XX GRAVELEY ST,49.2702704,-123.0684279,Grandview-Woodland
594,1,17XX HARO ST,49.290205,-123.1363811,West End
595,2,17XX KINGSWAY AVE,49.2466159,-123.0687349,Kensington-Cedar Cottage
596,1,17XX LARCH ST,49.2700178,-123.1621684,Kitsilano
597,2,17XX MAIN ST,49.2696304,-123.1003847,Mount Pleasant
598,11,17XX MANITOBA ST,49.2699615,-123.1059944,Mount Pleasant
599,2,17XX MAPLE ST,49.2700889,-123.1498615,Kitsilano
600,2,17XX MCSPADDEN AVE,49.2662623,-123.0684922,Grandview-Woodland
601,1,17XX NAPIER ST,49.2746272,-123.0682086,Grandview-Woodland
602,3,17XX NELSON ST,49.2889756,-123.138003,West End
603,4,17XX ONTARIO ST,49.2698326,-123.1044855,Mount Pleasant
604,2,17XX PARKER ST,49.2755256,-123.0681768,Grandview-Woodland
605,9,17XX PENDRELL ST,49.2874826,-123.1400628,West End
606,5,17XX QUEBEC ST,49.2698211,-123.1025286,Mount Pleasant
607,4,17XX ROBSON ST,49.2908001,-123.1347975,West End
608,1,17XX TRAFALGAR ST,49.2702764,-123.1644556,Kitsilano
609,3,17XX VENABLES ST,49.2763672,-123.068196,Grandview-Woodland
610,3,17XX W 10TH AVE,49.2624723,-123.1447529,Fairview
611,4,17XX W 11TH AVE,49.2616147,-123.144674,Fairview
612,2,17XX W 12TH AVE,49.2605931,-123.1447632,Fairview
613,3,17XX W 13TH AVE,49.2596805,-123.1450463,Fairview
614,4,17XX W 14TH AVE,49.2588086,-123.1447611,Fairview
615,2,17XX W 3RD AVE,49.2687912,-123.1444202,Fairview
616,3,17XX W 4TH AVE,49.2678704,-123.1443396,Fairview
617,1,17XX W 52ND AVE,49.2239126,-123.1440968,Kerrisdale
618,1,17XX W 59TH AVE,49.2174658,-123.1467189,Marpole
619,1,17XX W 75TH AVE,49.2062009,-123.1486166,Marpole
620,7,17XX W 7TH AVE,49.2652149,-123.1455449,Fairview
621,2,17XX W 8TH AVE,49.2644447,-123.14441,Fairview
622,5,17XX W BROADWAY AVE,49.2634946,-123.1442095,Fairview
623,10,17XX W GEORGIA ST,49.2922114,-123.1337807,West End
624,2,17XX WILLIAM ST,49.2736961,-123.0683758,Grandview-Woodland
625,4,17XX YEW ST,49.2703811,-123.1550537,Kitsilano
626,1,1888A VICTORIA DVRS,49.2827291,-123.1207375,Kensington-Cedar Cottage
627,8,18XX ADANAC ST,49.2773241,-123.0667635,Grandview-Woodland
628,3,18XX ALBERNI ST,49.2926708,-123.1354413,West End
629,2,18XX ANDERSON ST,49.270251,-123.136359,Fairview
630,1,18XX BALSAM ST,49.2695742,-123.1598198,Kitsilano
631,6,18XX BARCLAY ST,49.2904706,-123.1386661,West End
632,1,18XX BAYSWATER ST,49.2697675,-123.1706564,Kitsilano
633,2,18XX BEACH AVE,49.2866401,-123.1424613,West End
634,1,18XX BOATLIFT LANE,49.2716659,-123.1366533,Fairview
635,1,18XX BURRARD ST,49.2689187,-123.1452033,Kitsilano
636,3,18XX CHARLES ST,49.2728291,-123.0664482,Grandview-Woodland
637,2,18XX COMOX ST,49.2892117,-123.1410374,West End
638,6,18XX CORNWALL AVE,49.2719766,-123.1472783,Kitsilano
639,1,18XX CREELMAN AVE,49.2743358,-123.1474621,Kitsilano
640,14,18XX CROWE ST,49.2686633,-123.1119869,Mount Pleasant
641,1,18XX DUNBAR ST,49.269774,-123.1833656,Kitsilano
642,4,18XX E 11TH AVE,49.2602578,-123.0667976,Kensington-Cedar Cottage
643,2,18XX E 12TH AVE,49.2593563,-123.0669432,Kensington-Cedar Cottage
644,2,18XX E 13TH AVE,49.2583516,-123.0668555,Kensington-Cedar Cottage
645,3,18XX E 14TH AVE,49.2575177,-123.0668497,Kensington-Cedar Cottage
646,1,18XX E 15TH AVE,49.2566439,-123.066899,Kensington-Cedar Cottage
647,1,18XX E 16TH AVE,49.2559926,-123.0670046,Kensington-Cedar Cottage
648,1,18XX E 2ND AVE,49.2684082,-123.0668392,Grandview-Woodland
649,3,18XX E 41ST AVE,49.2315067,-123.0677807,Kensington-Cedar Cottage
650,2,18XX E 8TH AVE,49.2632371,-123.0667452,Grandview-Woodland
651,8,18XX E GEORGIA ST,49.278261,-123.0667027,Grandview-Woodland
652,11,18XX E HASTINGS ST,49.280873,-123.0664509,Grandview-Woodland
653,2,18XX E PENDER ST,49.2800221,-123.0667289,Grandview-Woodland
654,12,18XX FRANCES ST,49.2791586,-123.0669882,Grandview-Woodland
655,1,18XX GRANT ST,49.2710382,-123.0666941,Grandview-Woodland
656,2,18XX GRAVELEY ST,49.270355,-123.066501,Grandview-Woodland
657,2,18XX GREER AVE,49.2732943,-123.1470504,Kitsilano
658,5,18XX HARO ST,49.2912203,-123.1376766,West End
659,1,18XX KITCHENER ST,49.2721176,-123.066466,Grandview-Woodland
660,4,18XX MACDONALD ST,49.2692595,-123.1682836,Kitsilano
661,1,18XX MAIN ST,49.2139524,-123.1016166,Mount Pleasant
662,1,18XX MAPLE ST,49.2693896,-123.1503064,Kitsilano
663,2,18XX MARITIME MEWS,49.271083,-123.1367038,Fairview
664,2,18XX MAST TOWER RD,49.2714178,-123.1367309,Fairview
665,1,18XX MCNICOLL AVE,49.276024,-123.1467959,Kitsilano
666,1,18XX MCSPADDEN AVE,49.2663879,-123.0671524,Grandview-Woodland
667,3,18XX NELSON ST,49.2896827,-123.1395289,West End
668,1,18XX ONTARIO ST,49.2685497,-123.1045424,Mount Pleasant
669,1,18XX PANDORA ST,49.2827835,-123.066602,Grandview-Woodland
670,1,18XX PARKER ST,49.2754941,-123.0663821,Grandview-Woodland
671,1,18XX PENDRELL ST,49.2890344,-123.1423326,West End
672,1,18XX QUEBEC ST,49.2687137,-123.1027232,Mount Pleasant
673,1,18XX RENFREW ST,49.2681027,-123.0439398,Hastings-Sunrise
674,7,18XX ROBSON ST,49.2917738,-123.1363921,West End
675,12,18XX SPYGLASS PL,49.2681156,-123.1152636,Fairview
676,4,18XX STAINSBURY AVE,49.2521957,-123.0680978,Kensington-Cedar Cottage
677,2,18XX TRAFALGAR ST,49.2693223,-123.164249,Kitsilano
678,1,18XX TRUTCH ST,49.269673,-123.1755163,Kitsilano
679,2,18XX VENABLES ST,49.2764004,-123.0663604,Grandview-Woodland
680,1,18XX VICTORIA DR DVRS,49.2682332,-123.0657761,Grandview-Woodland
681,1,18XX VICTORIA DVRS,48.4284207,-123.3656444,Kensington-Cedar Cottage
682,5,18XX W 10TH AVE,49.2625639,-123.1470764,Kitsilano
683,1,18XX W 11TH AVE,49.2616341,-123.1470062,Kitsilano
684,2,18XX W 12TH AVE,49.260684,-123.1470648,Kitsilano
685,1,18XX W 13TH AVE,49.2597665,-123.1471156,Kitsilano
686,1,18XX W 14TH AVE,49.2588562,-123.1471432,Kitsilano
687,2,18XX W 15TH AVE,49.2579787,-123.1470907,Kitsilano
688,1,18XX W 16TH AVE,49.256927,-123.1471766,Kitsilano
689,7,18XX W 1ST AVE,49.2705076,-123.146665,Kitsilano
690,6,18XX W 2ND AVE,49.2696074,-123.1466813,Kitsilano
691,1,18XX W 36TH AVE,49.2389234,-123.1479069,Shaughnessy
692,1,18XX W 3RD AVE,49.2687047,-123.1469984,Kitsilano
693,1,18XX W 49TH AVE,49.2270901,-123.1486974,Kerrisdale
694,4,18XX W 4TH AVE,49.2678378,-123.1466983,Kitsilano
695,1,18XX W 57TH AVE,49.2192796,-123.1492976,Kerrisdale
696,3,18XX W 5TH AVE,49.2669347,-123.1465801,Kitsilano
697,2,18XX W 6TH AVE,49.2661184,-123.1464638,Kitsilano
698,1,18XX W 7TH AVE,49.2653055,-123.1468812,Kitsilano
699,4,18XX W 8TH AVE,49.2643733,-123.1467431,Kitsilano
700,4,18XX W BROADWAY AVE,49.2636904,-123.146833,Kitsilano
701,1,18XX WILLIAM ST,49.2737026,-123.0663903,Grandview-Woodland
702,4,18XX YEW ST,49.269504,-123.1550858,Kitsilano
703,1,18XX YORK AVE,49.271347,-123.1468788,Kitsilano
704,1,19XX ALBERNI ST,49.2935138,-123.1369834,West End
705,1,19XX ALMA ST,49.268596,-123.1857009,Kitsilano
706,1,19XX ARBUTUS ST,49.2681346,-123.1525585,Kitsilano
707,6,19XX BARCLAY ST,49.2915371,-123.1402908,West End
708,1,19XX BAYSWATER ST,49.2688953,-123.1708214,Kitsilano
709,5,19XX BEACH AVE,49.2866401,-123.1424613,West End
710,1,19XX BLENHEIM ST,49.2687215,-123.1773315,Kitsilano
711,2,19XX CHARLES ST,49.2727987,-123.0645214,Grandview-Woodland
712,1,19XX COLLINGWOOD ST,49.2688326,-123.1816894,Kitsilano
713,3,19XX COMMERCIAL DR,49.2671773,-123.06942,Grandview-Woodland
714,1,19XX COMOX ST,49.2900662,-123.1423331,West End
715,1,19XX CORNWALL AVE,49.2724945,-123.1490498,Kitsilano
716,1,19XX CREELMAN AVE,49.2743234,-123.1488032,Kitsilano
717,2,19XX CYPRESS ST,49.2683385,-123.1478256,Kitsilano
718,5,19XX DUNBAR ST,49.2690435,-123.1836451,Kitsilano
719,3,19XX E 11TH AVE,49.2601813,-123.0645647,Kensington-Cedar Cottage
720,1,19XX E 12TH AVE,49.259346,-123.0647935,Kensington-Cedar Cottage
721,4,19XX E 13TH AVE,49.2584498,-123.0649096,Kensington-Cedar Cottage
722,2,19XX E 19TH AVE,49.2536261,-123.0649476,Kensington-Cedar Cottage
723,1,19XX E 34TH AVE,49.2391009,-123.0664246,Kensington-Cedar Cottage
724,1,19XX E 38TH AVE,49.2350167,-123.066576,Kensington-Cedar Cottage
725,1,19XX E 39TH AVE,49.2342915,-123.066651,Kensington-Cedar Cottage
726,1,19XX E 4TH AVE,49.266626,-123.0646393,Grandview-Woodland
727,1,19XX E 7TH AVE,49.2639192,-123.0648219,Grandview-Woodland
728,1,19XX E BROADWAY AVE,49.2620489,-123.0648977,Grandview-Woodland
729,1,19XX E GEORGIA ST,49.2781294,-123.0644343,Grandview-Woodland
730,1,19XX E HASTINGS ST,49.2805996,-123.064728,Grandview-Woodland
731,1,19XX FERNDALE ST,49.2794875,-123.0644621,Grandview-Woodland
732,2,19XX FRANKLIN ST,49.2820059,-123.0638891,Grandview-Woodland
733,2,19XX GARDEN DR,49.2672073,-123.0578383,Grandview-Woodland
734,1,19XX GRANT ST,49.2709959,-123.0645555,Grandview-Woodland
735,1,19XX GRANVILLE BRDG,49.2726148,-123.1331489,Fairview
736,2,19XX GRAVELEY ST,49.2702682,-123.0645798,Grandview-Woodland
737,7,19XX HARO ST,49.2921564,-123.1390452,West End
738,1,19XX HOSMER AVE,49.2524108,-123.1496346,Shaughnessy
739,2,19XX KITCHENER ST,49.2719797,-123.0645919,Grandview-Woodland
